会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
幸立化成工業株式会社,http://www.jade.dti.ne.jp,井口章夫,埼玉県,川島町,49,4342,1961,10,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社友和,http://www.yuwa-chemical.co.jp,長谷川敦,千葉県,柏市,48,2000,1980,2,未上場,"BtoC,BtoB",化学,,,,,,,,,,,,,,,,,,,,,
株式会社矢板製作所,http://www.yaita-ss.co.jp,矢板茂,埼玉県,川口市,49,1000,1983,5,未上場,BtoB,化学,金型製造,,,,,,,,,,,,,,,,,,,,
広栄化学株式会社,https://www.koeichem.com,西本麗,千葉県,袖ケ浦市,48,234300,1917,1,スタンダード（内国株式）,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社リプラス,http://www.replas.co.jp,箕輪治,千葉県,袖ケ浦市,42,1300,1985,9,未上場,BtoB,化学,樹脂製品製造,廃棄物収集,,,,,,,,,,,,,,,,,,,
株式会社寿樹工舎,http://kotobuki-j.jp,小田浩,千葉県,多古町,47,1000,1970,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社東洋オイルシール製作所,http://www.toyooilseal.com,山野井文治,埼玉県,草加市,48,1000,1968,2,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
三英化学株式会社,http://www.sanei-chemical.co.jp,辻内克人,千葉県,千葉市美浜区,46,2000,1969,6,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社和絋工業,http://www.wako-optical.co.jp,増田幸夫,埼玉県,川口市,44,1000,1984,12,未上場,BtoB,化学,研究・調査・リサーチ,,,,,,,,,,,,,,,,,,,,
昭和インク工業株式会社,http://www.showa-ink.jp,渡邊浩光,埼玉県,嵐山町,43,10000,,,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
東京山陽プラス株式会社,http://tokyosanyo-plus.com,神田正義,埼玉県,春日部市,43,5000,1971,6,未上場,"BtoC,BtoB",化学,樹脂製品製造,水処理機械,リサイクル,,,,,,,,,,,,,,,,,,
エチレンケミカル株式会社,http://www.ethy-chemi.co.jp,渡邊真也,千葉県,市原市,44,9000,1972,11,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
越谷金属株式会社,http://www.koshikin.co.jp,張ヶ谷佳織,埼玉県,久喜市,43,7000,1976,7,未上場,"BtoB,BtoC",化学,リサイクル,建造物解体,,,,,,,,,,,,,,,,,,,
株式会社フードタッチ,http://www.f-touch.co.jp,細野裕,埼玉県,ふじみ野市,43,1000,2000,3,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社森田エンタープライズ,http://www.moritaep.com,森田勝,埼玉県,さいたま市見沼区,42,5000,1972,3,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
NC東京ベイ株式会社,http://www.n-rinsan.co.jp,渡邉淳一,千葉県,袖ケ浦市,42,240000,1967,12,未上場,BtoB,化学,肥料・農薬製造,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社真工社,https://www.shinkosya.co.jp,眞子岳志,埼玉県,戸田市,40,3000,1984,11,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
江戸川合成株式会社,https://www.edog.co.jp,篠原幸治,埼玉県,東松山市,40,1050,1961,1,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社東立製作所,http://www.touritsu.co.jp,松川晃代,埼玉県,朝霞市,41,1000,1960,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社タイラ,http://www.kk-taira.co.jp,立石淳,埼玉県,所沢市,38,2000,1979,11,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
平田精工ジャパン株式会社,http://www.hirataprecision.jp,平田照雅,埼玉県,坂戸市,38,1000,1960,4,未上場,BtoB,化学,樹脂製品製造,自動車部品製造,,,,,,,,,,,,,,,,,,,
株式会社スカイ,http://www.sky-pro.co.jp,金田芳洋,埼玉県,さいたま市見沼区,38,1000,1998,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
グリーンデックス株式会社,http://www.green-dp.co.jp,伊藤嘉津英,埼玉県,草加市,37,1000,1995,5,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
旭興進株式会社,http://jjpro.co.jp,徐躍進,千葉県,千葉市稲毛区,37,1000,1993,2,未上場,BtoB,化学,肥料・農薬製造,経営コンサル,,,,,,,,,,,,,,,,,,,
株式会社ナガタ,https://www.recycle-nagata.com,長田光史,千葉県,市原市,36,2000,2000,1,未上場,BtoB,化学,リサイクル,樹脂製品製造,建造物解体,,,,,,,,,,,,,,,,,,
テイケー工業株式会社,https://www.tk-ind.co.jp,山口雅人,埼玉県,川口市,36,3000,1958,3,未上場,BtoB,化学,自動車部品製造,樹脂製品製造,金属加工請負,,,,,,,,,,,,,,,,,,
岩渕農薬株式会社,http://www.iwabuchi-n.co.jp,岩渕健二,千葉県,佐倉市,36,2962,1977,10,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
サンエム化成株式会社,http://www.mmm-kasei.co.jp,田村研二,埼玉県,草加市,35,3000,1958,5,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
株式会社キングパッケージ,http://king-package.com,植村誓,埼玉県,川口市,36,9000,1962,11,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
株式会社津野製作所,http://www.tuno-co.jp,津野忠三,埼玉県,幸手市,35,2000,1962,1,未上場,BtoB,化学,金属部品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
マツモトファインケミカル株式会社,https://www.m-chem.co.jp,大森真二,千葉県,市川市,35,5000,1955,6,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社サイデン,http://www.kksaiden.co.jp,高橋潤一,埼玉県,さいたま市見沼区,34,1000,1982,10,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
光陽オリエントジャパン株式会社,https://koyo-orient.co.jp,清藤新一郎,埼玉県,上尾市,34,3000,2002,8,未上場,BtoB,化学,光学機器・レンズ,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社レグルス,http://www.regulus-highdenso.co.jp,鳥居秀康,埼玉県,川越市,34,20000,1985,9,未上場,BtoB,化学,プラスチック包装製造,塗料製造,,,,,,,,,,,,,,,,,,,
株式会社甲商,http://www.kkkosyo.co.jp,井上謙,埼玉県,三郷市,34,6260,1964,5,未上場,"BtoC,BtoB",化学,工作機器,,,,,,,,,,,,,,,,,,,,
株式会社第一化成製作所,http://www.d1kasei.co.jp,笹山達也,埼玉県,戸田市,33,1000,1971,2,未上場,BtoB,化学,樹脂製品製造,自動車部品製造,,,,,,,,,,,,,,,,,,,
日新理化株式会社,http://www.nj-chem.co.jp,塩谷芳樹,千葉県,市原市,34,10000,1972,9,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
東京リツチ産業株式会社,http://www.trico.co.jp,米盛一,埼玉県,川口市,33,2000,1979,6,未上場,BtoB,化学,自動車部品製造,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,
有限会社エヌティプラスチック,https://www.ntplastic.co.jp,高山佳子,埼玉県,八潮市,33,300,1997,2,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
トーケミ加工有限会社,http://www.tochemi.com,南達基善,千葉県,我孫子市,33,500,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社白石,http://www.e-shiraishi.co.jp,白石英夫,千葉県,船橋市,33,4800,,,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
株式会社東邦化学研究所,http://www.toho-chem-lab.co.jp,-,千葉県,市原市,33,4800,1953,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社エコスファクトリー,http://www.ecosfactory.jp,増田淳,埼玉県,本庄市,33,9000,2006,5,未上場,BtoB,化学,廃棄物処分,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社武蔵野化学,http://www.musashinoch.com,小嶋敏夫,埼玉県,さいたま市桜区,32,2000,1963,1,未上場,BtoB,化学,廃棄物収集,化学品製造,廃棄物処分,,,,,,,,,,,,,,,,,,
株式会社協栄化工,https://www.kyoei-kakoh.co.jp,橋本明夫,千葉県,匝瑳市,32,1000,1975,11,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
大和工業株式会社,http://www.dw-prog.co.jp,西口浩,千葉県,柏市,33,1000,1961,7,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社井上製作所,http://www.inoue-ss.com,井上健一郎,埼玉県,上尾市,31,9000,1953,12,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
コロナ技研工業株式会社,http://coronagiken.co.jp,辻敏教,千葉県,松戸市,31,5949,1975,10,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
ラクナ油脂株式会社,https://www.rakuna.co.jp,藤井一,埼玉県,川越市,31,9000,1953,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
富士インキ製造株式会社,http://www.fuji-ink.co.jp,中村弘樹,埼玉県,滑川町,30,4900,1963,2,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
富士純薬株式会社,http://www.fujijunyaku.co.jp,-,埼玉県,越谷市,30,2200,1956,4,未上場,BtoB,化学,化学品製造,製薬,,,,,,,,,,,,,,,,,,,
株式会社東旺造園,https://www.to-oh.co.jp,宍倉稔,千葉県,船橋市,30,300,1990,1,未上場,"BtoB,BtoC",化学,造園工事,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
直治薬品株式会社,http://www.naoji.co.jp,金子光男,埼玉県,朝霞市,29,8000,2002,10,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
和幸技研株式会社,http://www.wakoj.co.jp,小出慶太,埼玉県,さいたま市南区,29,4000,1975,5,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社オカモト,http://ok-okamoto.jp,岡本知典,埼玉県,さいたま市桜区,29,1000,1979,12,未上場,BtoB,化学,金属部品製造,樹脂製品製造,金属加工請負,,,,,,,,,,,,,,,,,,
株式会社ソナックス,http://www.sonax.co.jp,箕田智光,埼玉県,川口市,28,1000,2005,8,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
埼玉ワールドマスト株式会社,http://www.worldmast.co.jp,野寺清司,埼玉県,本庄市,28,2000,1992,12,未上場,BtoB,化学,防犯機器,販促コンサル,,,,,,,,,,,,,,,,,,,
大敏製作所株式会社,http://ootoshi.jp,大瀧晋,埼玉県,三郷市,28,1000,1966,6,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社オガワ電機製作所,http://ogawadennki.co.jp,佐々木規之,埼玉県,草加市,28,300,1984,7,未上場,BtoB,化学,電子部品,樹脂製品製造,,,,,,,,,,,,,,,,,,,
埼玉薬品株式会社,http://www.saitamayakuhin.co.jp,福本光靖,埼玉県,さいたま市見沼区,28,1000,1974,12,未上場,"BtoC,BtoB",化学,化学品製造,空調設備工事,,,,,,,,,,,,,,,,,,,
株式会社佑光社,http://www.yuko-sha.com,茶谷敏郎,埼玉県,久喜市,27,3000,1935,4,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
東京第一合成株式会社,http://www.tokyo-topmold.co.jp,小竹秀典,埼玉県,八潮市,27,3000,1963,1,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
株式会社ウキガヤ,http://www.ukigaya.com,浮ヶ谷容德,千葉県,松戸市,27,2000,1964,3,未上場,"BtoC,BtoB",化学,土木工事,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
株式会社秋本製作所,http://www.at-akimoto.co.jp,大久保正徳,千葉県,柏市,27,1000,1959,9,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社生光園,http://www.seikouen-garden.co.jp,齊藤典之,千葉県,袖ケ浦市,27,3000,1971,10,未上場,"BtoB,BtoC",化学,肥料・農薬製造,カフェ,,,,,,,,,,,,,,,,,,,
株式会社日ビ,https://www.nichi-bi.com,新田恭一,埼玉県,ときがわ町,27,4000,1951,2,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
森野化工株式会社,https://morino-kako.com,宮本雄太,埼玉県,草加市,26,3000,1953,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
キャネロン化工株式会社,http://www.maruzen.net,白神孝太郎,埼玉県,本庄市,26,1000,1960,4,未上場,BtoB,化学,プラスチック包装製造,,,,,,,,,,,,,,,,,,,,
株式会社インターパックス,http://www.plus-kun.com,蓮見雅史,埼玉県,行田市,26,1000,1991,4,未上場,BtoB,化学,プラスチック包装製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
ユニオンペイント株式会社,http://www.unionpaint.co.jp,本田尚吾,千葉県,野田市,25,1000,2014,1,未上場,"BtoC,BtoB",化学,塗料製造,,,,,,,,,,,,,,,,,,,,
東邦化研工業株式会社,http://www.toho-kaken.co.jp,豊田敬一郎,埼玉県,さいたま市岩槻区,25,1000,1969,2,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
湘南積水工業株式会社,https://www.sakura-cci.or.jp,柿沼幸雄,千葉県,佐倉市,25,10000,1963,10,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社東和機材,http://www.touwakizai.co.jp,上西昌信,千葉県,木更津市,26,6000,1968,2,未上場,"BtoB,BtoC",化学,肥料・農薬製造,家・事業所向け設備,,,,,,,,,,,,,,,,,,,
株式会社モテギ洋蘭園,https://www.motegiyouranen.com,茂木敏彦,埼玉県,本庄市,25,2000,1990,1,未上場,"BtoB,BtoC",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社秀栄,http://0120-533-831.com,岡崎勇,千葉県,成田市,25,1000,1985,4,未上場,"BtoB,BtoC",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社ダイアテック,https://www.diatec.jp,池田広明,埼玉県,草加市,24,4100,1977,10,未上場,BtoB,化学,電子部品,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社大響,http://eimelt-daikyo.co.jp,楠野裕之,埼玉県,戸田市,24,1000,1965,4,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
ミサト化成株式会社,http://misatokasei.com,小島隆征,埼玉県,三郷市,24,5000,1979,11,未上場,BtoB,化学,樹脂製品製造,タイヤ製造・ゴム製品製造,,,,,,,,,,,,,,,,,,,
東洋工業塗料株式会社,http://www.toyo-jupiter.co.jp,嘉規洋,千葉県,市川市,24,1000,1959,3,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
キョウワ株式会社,http://kyowa-corp.com,伊藤龍廣,埼玉県,久喜市,24,-,1985,7,未上場,BtoB,化学,化学品製造,製薬,,,,,,,,,,,,,,,,,,,
千葉造園土木株式会社,http://www.chibazouen.co.jp,佐藤善一,千葉県,千葉市稲毛区,23,2000,1958,8,未上場,"BtoB,BtoC",化学,土木工事,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
株式会社マサキ工業,http://www.masakikougyo.co.jp,金井安治,千葉県,市原市,23,1000,1988,5,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
ウナテック株式会社,https://www.unatech-inc.co.jp,高根由佳,埼玉県,東松山市,25,9000,1995,11,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
シナノ化成株式会社,http://www.sinano-kasei.co.jp,渡辺ひふみ,埼玉県,上尾市,23,2000,1976,12,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社マックインターナショナルアソシエイツ,http://macintl.com,伊東和夫,埼玉県,越谷市,23,2000,1982,2,未上場,BtoB,化学,プラスチック成形機器,,,,,,,,,,,,,,,,,,,,
ウナテック株式会社,https://www.unatech-inc.co.jp,高根由佳,埼玉県,東松山市,25,9000,1995,11,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
日興化成株式会社,http://www.nikko-kasei.co.jp,高橋克司,埼玉県,さいたま市桜区,22,4000,1956,1,未上場,BtoB,化学,化学品製造,廃棄物処分,廃棄物収集,,,,,,,,,,,,,,,,,,
有限会社小川製作所,http://ogawa-works.co.jp,小川英寿,千葉県,匝瑳市,23,500,1974,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
サンウィズ株式会社,https://www.sunwith.co.jp,加瀬敬三,千葉県,船橋市,22,1380,1957,6,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
日興化工株式会社,http://www.nikkokako.jp,横田真隆,埼玉県,八潮市,22,4000,1964,6,未上場,BtoB,化学,金属加工請負,樹脂製品製造,,,,,,,,,,,,,,,,,,,
エヌアイケミカル株式会社,https://www.ni-chemical.co.jp,坂本雅生,千葉県,千葉市美浜区,22,50000,1983,6,未上場,BtoB,化学,倉庫,化学品製造,ガス・燃料製品・採掘,,,,,,,,,,,,,,,,,,
みつば造園有限会社,http://www.kisarazu-zouen.or.jp,鎌ヶ迫洋樹,千葉県,木更津市,22,-,,,未上場,"BtoC,BtoB",化学,肥料・農薬製造,造園工事,,,,,,,,,,,,,,,,,,,
株式会社早坂園芸,https://www.hayasaka-engei.com,早坂昇,千葉県,南房総市,22,300,1970,1,未上場,"BtoC,BtoB",化学,花屋,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
株式会社新上,http://www.shinjo-co.jp,曽我部大,千葉県,柏市,22,3000,1962,3,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
東葛テクノ株式会社,http://www.tokatsu-techno.com,秋元正宏,千葉県,船橋市,22,1000,2003,1,未上場,BtoB,化学,金属製品製造,,,,,,,,,,,,,,,,,,,,
昭立プラスチックス工業株式会社,http://www.shoritsu.jp,関口裕貴,埼玉県,川越市,21,1000,1953,6,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
三研光機株式会社,http://sanken-kouki.com,堀越琢磨,埼玉県,上尾市,21,1000,1969,7,未上場,BtoB,化学,金属部品製造,樹脂製品製造,金属加工請負,,,,,,,,,,,,,,,,,,
白水プラスチック工業株式会社,http://hakusui-plastic.co.jp,中村彰修,千葉県,船橋市,21,1000,1962,3,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
宮本商事株式会社,http://www.miyamotoshoji.co.jp,宮本和明,千葉県,香取市,21,1000,1965,11,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
野田クラウン工業株式会社,https://ja-jp.facebook.com,杉崎真弥,千葉県,野田市,21,-,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
埼玉化工株式会社,http://www.saitama-kako.co.jp,長沼克博,埼玉県,川口市,21,8200,1967,9,未上場,BtoB,化学,樹脂製品製造,介護用品,,,,,,,,,,,,,,,,,,,
アート工業株式会社,http://www.art-kougyou.com,岩崎宗高,埼玉県,志木市,20,1100,1909,12,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社八宝商会,http://www.happou.co.jp,吉田力,千葉県,柏市,20,1000,1968,11,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社エンシード,http://www.sunny-color.co.jp,三好英一郎,千葉県,白井市,20,1000,1981,10,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社イソノ化学,http://www.isonokagaku.biz-web.jp,磯野文良,埼玉県,草加市,20,1000,1962,4,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
株式会社共和機器製作所,http://www.kyowa1970.jp,上市孝志,埼玉県,川口市,20,1000,1970,5,未上場,BtoB,化学,工作機器,化学品製造,,,,,,,,,,,,,,,,,,,
吉山プラスチツク工業株式会社,http://www.yoshiyama-plastic.co.jp,吉山務,千葉県,千葉市花見川区,20,2700,1964,1,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
龍江精工株式会社,https://www.tatsue.com,田中直樹,埼玉県,蕨市,20,1000,1969,10,未上場,BtoB,化学,金型製造,,,,,,,,,,,,,,,,,,,,
日本樹脂工芸株式会社,http://www.njkogei.com,野口真也,埼玉県,川口市,20,1000,1965,2,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社アイコー,http://www.aikoh-japan.com,田中康夫,埼玉県,戸田市,20,2000,2010,8,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
三洋化成品株式会社,http://www.sanyo-chem.co.jp,遠藤秀也,千葉県,印西市,20,2000,1955,12,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
丸吉加工株式会社,http://www.maruyoshi-kk.com,宇井昌信,千葉県,匝瑳市,20,1000,1976,1,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
株式会社フジカ工業,http://www.fujika-kogyo.co.jp,加藤雅隆,埼玉県,川口市,20,3000,1969,9,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社光洋技研,https://www.koyo-giken.net,木下喜久夫,埼玉県,久喜市,19,1000,1988,3,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
フィルタレン株式会社,http://www.filteren.co.jp,池上俊和,埼玉県,戸田市,19,8000,2003,9,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
