会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
株式会社サンキワークス,https://www.sanki-works.co.jp,山本一朗,神奈川県,川崎市麻生区,13,1000,1983,7,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社エムエフレジン,http://mfrejin.co.jp,原明弘,長野県,茅野市,13,300,1987,9,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社長野レジン,http://www.nagano-resin.co.jp,西澤文康,長野県,上田市,13,1000,1985,6,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
信拓工業株式会社,http://www.shintakukogyo.co.jp,宮下司,長野県,須坂市,13,1000,1988,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社エヌデーイナダ,http://www.nd-inada.jp,稲田清数,新潟県,三条市,13,1000,,,未上場,BtoB,化学,金属加工請負,樹脂製品製造,,,,,,,,,,,,,,,,,,,
日進化成株式会社,https://fjnissin.co.jp,安藤和可子,神奈川県,横浜市緑区,13,1000,1962,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社細川樹脂,http://www.hosokawajushi.co.jp,細川真澄,神奈川県,川崎市中原区,12,1000,1990,3,未上場,"BtoB,BtoC",化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社広陽,http://www.koyo-shonan.co.jp,吉田拡喜,神奈川県,藤沢市,12,2200,1977,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
ニッポン緑産株式会社,http://www.ryokusan.com,櫻井茂隆,長野県,松本市,12,-,,,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
プロテクト株式会社,http://e-protect.jp,小林宏彰,長野県,松本市,12,1000,1981,7,未上場,BtoB,化学,塗料製造,住居リフォーム,,,,,,,,,,,,,,,,,,,
三伸プラスチック株式会社,http://www.jet.ne.jp,小林敏博,神奈川県,横浜市港北区,12,4000,1966,8,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
株式会社三幸プレシジョン,http://www.sanko-precision.co.jp,滝澤郁雄,長野県,上田市,12,1000,1983,1,未上場,BtoB,化学,金型製造,,,,,,,,,,,,,,,,,,,,
株式会社三栄精器製作所,http://www.sanyeiseiki.co.jp,安藤寿朗,山梨県,上野原市,12,2000,1960,9,未上場,BtoB,化学,金型製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
有限会社せのやネーム,http://www.senoya.com,瀬野友伸,福井県,坂井市,9,500,1989,1,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
ニッポン緑産株式会社,http://www.ryokusan.com,櫻井茂隆,長野県,松本市,12,-,,,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社テクノラボ,http://www.techno-labo.com,林光邦,神奈川県,横浜市神奈川区,12,600,2004,8,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
有限会社ヲザキプラスチック,http://www.wozaki-plastic.co.jp,尾崎治和,福井県,福井市,12,1000,1987,9,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社三幸プレシジョン,http://www.sanko-precision.co.jp,滝澤郁雄,長野県,上田市,12,1000,1983,1,未上場,BtoB,化学,金型製造,,,,,,,,,,,,,,,,,,,,
アルハイテック株式会社,https://www.alhytec.co.jp,水木伸明,富山県,高岡市,12,30000,2013,10,未上場,BtoB,化学,研究・調査・リサーチ,化学品製造,紙・パルプ製造,,,,,,,,,,,,,,,,,,
清水樹脂工業株式会社,http://shimizujyushi.co.jp,清水大介,富山県,小矢部市,12,1100,1970,8,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ミヤマ製作所,http://miyama-ss.jp,山本雄二,長野県,岡谷市,12,500,1972,1,未上場,BtoB,化学,金属加工請負,樹脂製品製造,鉄鋼・金属商社,,,,,,,,,,,,,,,,,,
株式会社ピーアイ技術研究所,http://www.pird.co.jp,松山勝宏,神奈川県,横浜市金沢区,12,250000,,,未上場,BtoB,化学,樹脂製品製造,塗料製造,,,,,,,,,,,,,,,,,,,
太陽ゴム工材株式会社,http://www.taiyogomu.co.jp,田村卓也,長野県,上田市,12,1000,1976,8,未上場,BtoB,化学,樹脂製品製造,タイヤ製造・ゴム製品製造,,,,,,,,,,,,,,,,,,,
イナテック株式会社,https://www.perfect-g.co.jp,久保田勤,長野県,飯田市,12,2960,1987,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
セレックバイオテック株式会社,https://www.selleck.co.jp,DingShiCheng,神奈川県,横浜市都筑区,12,1000,2016,11,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社ワークヤマト,http://work-yamato.com,鳥羽忠,長野県,安曇野市,12,500,1985,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
北野化学株式会社,http://www.kitanocc.jp,北野祐一,石川県,白山市,12,1000,1975,8,未上場,BtoB,化学,金型製造,,,,,,,,,,,,,,,,,,,,
株式会社広陽,http://www.koyo-shonan.co.jp,吉田拡喜,神奈川県,藤沢市,12,2200,1977,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社細川樹脂,http://www.hosokawajushi.co.jp,細川真澄,神奈川県,川崎市中原区,12,1000,1990,3,未上場,"BtoB,BtoC",化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
ぞうのたまご株式会社,http://www.zounotamago.com,大岸宗雄,神奈川県,川崎市宮前区,11,1000,1982,1,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
宮澤塗料株式会社,http://www.miyazawa-toryou.net,小林知重,長野県,伊那市,11,1000,1969,9,未上場,"BtoC,BtoB",化学,塗料製造,事業用リフォーム,,,,,,,,,,,,,,,,,,,
株式会社大谷金太郎商事,http://e-kintaro.com,大谷俊之,神奈川県,厚木市,11,1000,1912,1,未上場,BtoB,化学,肥料・農薬製造,農産物食品商社,,,,,,,,,,,,,,,,,,,
有限会社北信樹脂工業,http://www.hokushin-j.co.jp,矢野浩,長野県,中野市,11,300,1982,6,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
プラス工業株式会社,http://www.plus-k.info,古谷秀夫,長野県,須坂市,11,1000,1971,9,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社甲斐テック,http://kaitech.jp,佐藤一,山梨県,笛吹市,11,300,1996,3,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
有限会社ナカハシ,http://www.nakahashi-pla.com,中橋孝成,富山県,小矢部市,8,-,,,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社マツダプラスチツク,http://jmap.co.jp,松田佳明,福井県,鯖江市,11,1000,1981,2,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社オリエントナノ,https://orientnano.jimdo.com,花輪麻美,神奈川県,座間市,11,1000,2007,8,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社アルテック,http://al-tech.biz,宗正憲,富山県,富山市,11,3000,1991,2,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社畠山種苗園,http://www.tree-shop-hatakeyama.ecnet.jp,畠山富夫,新潟県,新潟市西区,11,3000,1972,10,未上場,"BtoB,BtoC",化学,造園工事,肥料・農薬製造,木材系建材製造,,,,,,,,,,,,,,,,,,
有限会社上條紙工,http://www.kamijoshiko.com,上條浩,長野県,松本市,11,300,1969,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社トウプラ,http://www.toupla.com,川崎廣,神奈川県,横浜市旭区,11,-,1979,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社日本メカトロニクス,http://www.nichimeca.co.jp,三澤康一,長野県,岡谷市,11,1000,1985,3,未上場,BtoB,化学,化学品製造,塗料製造,,,,,,,,,,,,,,,,,,,
株式会社Midoru,http://www.midoru.co.jp,水落聡,神奈川県,川崎市多摩区,11,500,2009,8,未上場,"BtoB,BtoC",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社福東製作所,http://www.fukutou-ss.co.jp,甲野琢二,福井県,福井市,11,500,2008,1,未上場,BtoB,化学,金属加工請負,金型製造,金属部品製造,,,,,,,,,,,,,,,,,,
有限会社アダチ製作所,http://www.adachi-seisakusyo.co.jp,足立幸史,神奈川県,横浜市都筑区,11,1000,1973,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社micro-AMS,https://www.micro-ams.co.jp,長谷川裕貢,神奈川県,川崎市幸区,11,30000,2018,10,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社福井熱処理,http://www.fns-grp.jp,紙貴三雄,福井県,鯖江市,11,2000,1989,3,未上場,BtoB,化学,金属加工請負,化学品製造,,,,,,,,,,,,,,,,,,,
プラス工業株式会社,http://www.plus-k.info,古谷秀夫,長野県,須坂市,11,1000,1971,9,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
三階屋株式会社,http://sangaiya.co.jp,齊藤拓也,山梨県,南アルプス市,10,1000,,,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
ティー・エス・メリクロン株式会社,http://e-tsmc.com,進藤俊英,山梨県,北杜市,10,1000,1999,7,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
有限会社吉田加工,https://yoshidakakou.wixsite.com,吉田憙生,福井県,越前市,10,300,2002,8,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
ユタカ精工株式会社,https://www.yutaka-seiko.co.jp,豊岡淳,神奈川県,相模原市中央区,10,1000,1979,1,未上場,"BtoC,BtoB",化学,金属加工請負,樹脂製品製造,,,,,,,,,,,,,,,,,,,
アオキ工業株式会社,http://www.aoki-kougyou.jp,青木英弥,長野県,安曇野市,10,1000,1974,1,未上場,BtoB,化学,金型製造,,,,,,,,,,,,,,,,,,,,
開成工業株式会社,http://kaisei-inc.jp,-,神奈川県,開成町,10,2000,1959,10,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
赤坂物産株式会社,http://www.akasakabussan.com,大下孝義,神奈川県,横浜市都筑区,10,3300,1962,8,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
新潟タキロン化工株式会社,http://park12.wakwak.com,佐藤生朗,新潟県,長岡市,10,1000,1961,6,未上場,BtoB,化学,樹脂製品製造,看板,看板,,,,,,,,,,,,,,,,,,
ホウムラ産業株式会社,https://homura-ind.jp,法邑律政,石川県,金沢市,10,1000,1970,4,未上場,BtoB,化学,金属加工請負,金属製品製造,,,,,,,,,,,,,,,,,,,
株式会社日本油剤研究所,http://www.lublight.co.jp,高濱彰吾,神奈川県,横浜市戸塚区,10,-,1959,8,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
北陸アイエヌティ株式会社,http://www.iinntty.co.jp,中村修,富山県,富山市,10,1000,1994,9,未上場,BtoB,化学,化学品・医療品商社,,,,,,,,,,,,,,,,,,,,
有限会社田沢製作所,http://www.tazawamfg.jp,田沢誠,新潟県,加茂市,10,1550,1967,7,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社エイト資源開発,http://www.8sk.co.jp,田端和子,神奈川県,相模原市緑区,10,1000,1974,12,未上場,BtoB,化学,樹脂製品製造,リサイクル,,,,,,,,,,,,,,,,,,,
正和化学工業株式会社,http://www.showa-chem.co.jp,保田正都,富山県,高岡市,11,4500,1977,2,未上場,BtoB,化学,リサイクル,,,,,,,,,,,,,,,,,,,,
株式会社山石,http://yamaishi-ex.com,長野宗由,神奈川県,藤沢市,10,5000,1965,8,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
松井商事株式会社,http://www.matsuishoji.co.jp,藤松淳也,長野県,松本市,10,1000,1975,5,未上場,BtoB,化学,建設機械,建設機械,,,,,,,,,,,,,,,,,,,
株式会社ワイ・エム・ディー,https://www.ymdo.co.jp,安藤秀雄,神奈川県,横浜市都筑区,10,1000,1999,11,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
藤田化成株式会社,http://fujitakasei.jp,藤田芳隆,新潟県,燕市,10,1000,1969,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
三伸樹脂工業株式会社,http://www.s-regin.com,丸田一幹,石川県,羽咋市,10,1000,1937,3,未上場,BtoB,化学,金属製品製造,,,,,,,,,,,,,,,,,,,,
ユニックス株式会社,http://www.unixinc.jp,野尻康司,福井県,福井市,10,-,1958,8,未上場,BtoB,化学,金属加工請負,鉄鋼・金属商社,,,,,,,,,,,,,,,,,,,
有限会社矢崎製作所,http://yazaki-s.com,松野富也,長野県,諏訪市,10,700,,,未上場,BtoB,化学,樹脂製品製造,自動車部品製造,,,,,,,,,,,,,,,,,,,
株式会社高橋製作所,http://takahashi-works.co.jp,高橋理仁,神奈川県,川崎市宮前区,10,1000,1975,6,未上場,BtoB,化学,金属製品製造,樹脂製品製造,非鉄金属製造,,,,,,,,,,,,,,,,,,
株式会社グリーンプラザ,http://kkgreenplaza.co.jp,加藤裕二,神奈川県,横浜市神奈川区,10,1000,1995,3,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
カワイマテリアル株式会社,https://kawai-m.com,山本誠一,福井県,坂井市,10,1000,2007,8,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社大栄有機産業,http://www.daiei-yuki.co.jp,土岐肇,神奈川県,平塚市,10,1000,,,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社潤匠,http://www.junshow.net,根本英二,神奈川県,横浜市都筑区,10,-,2007,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
有限会社鳥羽製作所,http://www.tobass.com,鳥羽克彦,神奈川県,座間市,9,500,1989,12,未上場,BtoB,化学,金属部品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
新潟煙火工業株式会社,http://niigata-enka.com,小泉英一,新潟県,新潟市中央区,9,-,1960,1,未上場,"BtoC,BtoB",化学,化学品製造,イベント,,,,,,,,,,,,,,,,,,,
株式会社前澤金型,http://www.maezawa-mold.jp,玉田隆則,福井県,鯖江市,10,1000,1994,5,未上場,BtoB,化学,金型製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
有限会社山﨑製作所,http://www.yamazaki-seisakusyo.co.jp,山崎和宏,長野県,上田市,9,300,1998,1,未上場,BtoB,化学,金属加工請負,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社神奈川クリエイト,http://www.kanagawacreate.co.jp,中村史子,神奈川県,横浜市戸塚区,9,-,1976,2,未上場,"BtoC,BtoB",化学,肥料・農薬製造,花屋,,,,,,,,,,,,,,,,,,,
敦賀ターミナル株式会社,http://www.tsuruga-t.co.jp,高瀬貢,福井県,敦賀市,9,30000,1994,9,未上場,BtoB,化学,ガス・燃料製品・採掘,化学品製造,倉庫,,,,,,,,,,,,,,,,,,
株式会社関東プラスチック設備,https://www.kps-1986.com,笛木三義,神奈川県,川崎市高津区,9,1000,1989,11,未上場,BtoB,化学,プラント設備工事,金属製品製造,,,,,,,,,,,,,,,,,,,
株式会社モルテック,http://www.moltec.co.jp,松井宏一,神奈川県,川崎市中原区,9,4000,1960,6,未上場,BtoB,化学,金型製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
アサヒプラ株式会社,http://www.asahipla.com,内藤浩樹,山梨県,山梨市,9,1000,1997,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
東和プラスチックス株式会社,http://park1.wakwak.com,小澤輝高,神奈川県,横浜市都筑区,9,1000,1966,7,未上場,BtoB,化学,金型製造,,,,,,,,,,,,,,,,,,,,
有限会社鳥羽製作所,http://www.tobass.com,鳥羽克彦,神奈川県,座間市,9,500,1989,12,未上場,BtoB,化学,金属部品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社信州加工,http://www.shinshuengineering.co.jp,齋藤吉敬,長野県,松本市,9,1000,1981,6,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社大樹トレーディング,http://www.daiju.net,田中進,富山県,富山市,9,5000,1981,1,未上場,"BtoB,BtoC",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
有限会社野原プラスチックス,http://www.nohara-p.co.jp,束原和雄,神奈川県,川崎市川崎区,12,500,1960,11,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社横浜高分子研究所,https://www.monicas.co.jp,原俊夫,神奈川県,横浜市港北区,9,1000,1979,1,未上場,BtoB,化学,接着剤製造,塗料製造,,,,,,,,,,,,,,,,,,,
新潟煙火工業株式会社,http://niigata-enka.com,小泉英一,新潟県,新潟市中央区,9,-,1960,1,未上場,"BtoC,BtoB",化学,化学品製造,イベント,,,,,,,,,,,,,,,,,,,
橋本樹脂工業有限会社,https://www.h-p-c.co.jp,橋本泰斗,福井県,福井市,9,-,1971,7,未上場,"BtoC,BtoB",化学,雑貨製造,,,,,,,,,,,,,,,,,,,,
後藤化工株式会社,https://r.goope.jp,後藤正隆,山梨県,忍野村,8,-,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
東立化工株式会社,http://www.tohritsu-kakou.com,中野千恵子,神奈川県,厚木市,9,-,1965,1,未上場,BtoB,化学,化学品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社ショーデン,http://www.valley.ne.jp,浅野盛男,長野県,長野市,8,3000,1955,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
直江津アセチレン株式会社,http://www.naoetsu-acetylene.co.jp,野口行敏,新潟県,上越市,8,2000,1962,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
協和石油ルブリカンツ株式会社,http://www.kyouwa-oil.com,内藤正光,神奈川県,横浜市都筑区,8,3000,1992,12,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
有限会社アイ精機,http://aiseiki.com,伊澤喜代美,神奈川県,横浜市緑区,8,800,1986,1,未上場,BtoB,化学,金型製造,樹脂製品製造,金属加工請負,,,,,,,,,,,,,,,,,,
株式会社ヌノムラ,http://www.nunomura.jp,田村和仁,富山県,富山市,8,1000,1960,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社郷田製作所,http://www.go-air.co.jp,郷田元宏,神奈川県,座間市,8,1850,1984,7,未上場,BtoB,化学,金属加工請負,樹脂製品製造,精密機器,,,,,,,,,,,,,,,,,,
株式会社海老名化成,http://www.ebinacci.jp,野口武志,神奈川県,海老名市,8,1000,1978,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ハイグレード,https://www.kensetumap.com,土屋邦和,神奈川県,厚木市,8,1000,1994,2,未上場,"BtoB,BtoC",化学,塗料製造,金属部品製造,,,,,,,,,,,,,,,,,,,
株式会社MORINOBU,http://www.morinobu.com,森田眞一,神奈川県,相模原市中央区,8,1000,1967,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
三好環境株式会社,http://www.mys.co.jp,栗崎裕,神奈川県,横浜市西区,8,1000,2004,4,未上場,BtoB,化学,化学品製造,リサイクル,,,,,,,,,,,,,,,,,,,
抗菌美装株式会社,http://koukin.com,鈴木健太郎,長野県,飯田市,8,-,1999,4,未上場,BtoB,化学,化学品製造,ビル清掃・ハウス清掃,,,,,,,,,,,,,,,,,,,
東洋化学産業株式会社,http://www.toyo-kagaku.jp,有賀明,長野県,諏訪市,8,1000,1976,12,未上場,BtoB,化学,化学品製造,リサイクル,廃棄物収集,,,,,,,,,,,,,,,,,,
竜飛精工相模原工場有限会社,https://www.navida.ne.jp,浅野利男,神奈川県,相模原市中央区,8,1200,1988,12,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ヌノムラ,http://www.nunomura.jp,田村和仁,富山県,富山市,8,1000,1960,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
松永商工株式会社,http://www.matsunaga-shoko.co.jp,松永晃一,神奈川県,相模原市中央区,8,1000,1972,7,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ハイグレード,https://www.kensetumap.com,土屋邦和,神奈川県,厚木市,8,1000,1994,2,未上場,"BtoB,BtoC",化学,塗料製造,金属部品製造,,,,,,,,,,,,,,,,,,,
後藤化工株式会社,https://r.goope.jp,後藤正隆,山梨県,忍野村,8,-,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社海老名化成,http://www.ebinacci.jp,野口武志,神奈川県,海老名市,8,1000,1978,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
日研株式会社,http://nikken-k.org,北村真也,神奈川県,寒川町,8,500,2010,4,未上場,BtoB,化学,塗料製造,化学品製造,,,,,,,,,,,,,,,,,,,
有限会社保坂電材,http://hosaka-denzai.com,大木弘,神奈川県,横浜市都筑区,8,300,1980,6,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
