会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
株式会社システムオリジン,http://www.system-origin.jp,海野知之,静岡県,静岡市清水区,85,4550,1983,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社シミズシンテック,http://www.shimizusyntec.co.jp,大江括久,石川県,金沢市,95,9000,1940,9,未上場,"BtoB,BtoC",IT,電子部品,情報セキュリティ,,,,,,,,,,,,,,,,,,,
富士フイルムBI福井株式会社,http://www.fukuixerox.co.jp,古川利正,福井県,福井市,85,4500,1982,9,未上場,"BtoC,BtoB",IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
HACK Media Solution株式会社,https://hackmedia.co.jp,保坂東吾,山梨県,甲府市,85,5440,2014,4,未上場,BtoC,IT,デジタル系コンテンツ,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社マイネットシステム,https://mynet-system.co.jp,小林利清,長野県,松本市,84,1000,2000,6,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社テクノクラフト,https://www.tecraft.co.jp,栂坂昌業,新潟県,新潟市西蒲区,85,3000,1995,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ロジック,https://logic-is.co.jp,和田森久志,石川県,金沢市,85,17201,1995,4,未上場,BtoB,IT,システム開発,建設・土木設計,障害者福祉,,,,,,,,,,,,,,,,,,
株式会社ICCサービスセンター,https://www.isc.co.jp,野村靖之,石川県,白山市,83,2000,1987,10,未上場,BtoB,IT,ITインフラストラクチャー,産業用電気設備工事,,,,,,,,,,,,,,,,,,,
株式会社ユニテック,http://www.unitec-net.co.jp,牧下俊夫,新潟県,柏崎市,82,5000,1985,7,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
丸登電業株式会社,http://www.maruto.co.jp,小口智之,長野県,岡谷市,85,2100,1950,12,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ネスティ,http://www.nesty-g.co.jp,進藤哲次,福井県,福井市,82,4500,1983,8,未上場,BtoB,IT,システム開発,情報セキュリティ,,,,,,,,,,,,,,,,,,,
スズキ教育ソフト株式会社,https://www.suzukisoft.co.jp,鈴木広則,静岡県,,81,6000,1984,4,未上場,"BtoB,BtoC",IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アクティシステム,https://www.acty-sys.com,山下昭二,静岡県,,80,8000,1996,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社プレスメディア,https://pressmedia.co.jp,遠山亮,新潟県,新潟市江南区,79,5000,1995,1,未上場,"BtoC,BtoB",IT,デザイン,Webアプリ・サービス運営,Web制作,,,,,,,,,,,,,,,,,,
株式会社新建新聞社,https://www.shinkenpress.co.jp,三浦祐成,長野県,長野市,76,1000,1949,4,未上場,BtoB,IT,新聞,Webアプリ・サービス運営,書籍出版,,,,,,,,,,,,,,,,,,
株式会社イーネットソリューションズ,https://www.enetsolutions.co.jp,上岸弘和,石川県,金沢市,80,5000,2000,12,未上場,BtoB,IT,情報セキュリティ,クラウド系・Fintech,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,
株式会社アイペック,http://www.ipec-com.jp,東出悦⼦,富山県,富山市,79,3000,1976,4,未上場,BtoB,IT,研究・調査・リサーチ,,,,,,,,,,,,,,,,,,,,
ケーテック株式会社,http://www.k-ktec.co.jp,尾本忠謙,静岡県,湖西市,76,2000,1995,4,未上場,BtoB,IT,産業用ロボット,システム開発,倉庫,,,,,,,,,,,,,,,,,,
株式会社エスエスワイ,http://www.ssy.co.jp,清水宏,山梨県,富士吉田市,77,3160,1981,9,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
アプレスト株式会社,http://www.apresto.co.jp,松本英俊,静岡県,静岡市駿河区,72,14133,2002,5,未上場,BtoB,IT,システム開発,産業用ロボット,,,,,,,,,,,,,,,,,,,
株式会社SINN MIRAI,http://www.ksd-grp.jp,竹中敬,石川県,白山市,75,2000,1991,12,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社サンケイ情報ファシリティ,http://www.sjf.co.jp,渡辺裕導,新潟県,新潟市中央区,74,2600,1977,9,未上場,BtoB,IT,システム開発,パソコン・スマホ機器販売,製造・技術人材派遣,,,,,,,,,,,,,,,,,,
マルチコンピューティング株式会社,http://www.mcomp.co.jp,西田修治,福井県,坂井市,72,2000,1994,1,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ユニックス,http://www.uniccs.co.jp,中田圭,静岡県,静岡市葵区,71,22500,1984,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
大虎運輸新潟株式会社,http://www.daitora-net.jp,-,新潟県,見附市,72,1000,2003,9,未上場,BtoB,IT,一般貨物輸送,倉庫,,,,,,,,,,,,,,,,,,,
株式会社アイティ・イニシアティブ,http://www.itiinc.co.jp,西島昭男,静岡県,三島市,70,1000,2002,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
パスコン株式会社,https://www.passcon.co.jp,北野正巳,静岡県,,70,1000,1987,7,未上場,BtoB,IT,電子部品,システム開発,,,,,,,,,,,,,,,,,,,
株式会社プレシード,http://www.precede.co.jp,勝又譲司,静岡県,沼津市,69,1000,1999,4,未上場,BtoB,IT,ITインフラストラクチャー,システム開発,,,,,,,,,,,,,,,,,,,
株式会社Gugenka,http://www.cs-reporters.com,三上昌史,新潟県,新潟市中央区,65,300,2002,4,未上場,"BtoC,BtoB",IT,eコマース,eコマース,ゲーム開発,,,,,,,,,,,,,,,,,,
株式会社サムウエイ,http://www.thamway.co.jp,井上富夫,静岡県,富士市,70,4800,1985,3,未上場,BtoB,IT,精密機器,精密機器,,,,,,,,,,,,,,,,,,,
株式会社ジインズ,https://www.jins.co.jp,廣瀬光男,山梨県,笛吹市,69,4300,1996,4,未上場,BtoB,IT,システム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社コンピュータムーブ,http://www.move-net.jp,秋山学,山梨県,甲斐市,65,5000,1983,9,未上場,BtoB,IT,ITインフラストラクチャー,パソコン・スマホ機器販売,システム開発,,,,,,,,,,,,,,,,,,
五大開発株式会社,https://www.godai.co.jp,石川智英,石川県,金沢市,65,5500,1965,3,未上場,BtoB,IT,ソフトウェア商社,システム開発,Web制作,,,,,,,,,,,,,,,,,,
法規書籍印刷株式会社,https://www.houki.co.jp,太田裕康,長野県,長野市,64,1600,1959,5,未上場,BtoB,IT,紙媒体印刷,デザイン,Web制作,,,,,,,,,,,,,,,,,,
株式会社ソリマチ技研,http://www.s-giken.co.jp,反町秀樹,新潟県,長岡市,62,4000,1983,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
福井キヤノン事務機株式会社,http://www.fukuicanon.co.jp,岩瀬裕之,福井県,福井市,64,1000,1973,1,未上場,BtoB,IT,ITインフラストラクチャー,パソコン・スマホ機器販売,Web制作,,,,,,,,,,,,,,,,,,
株式会社金沢総合研究所,https://www.kri.co.jp,新田光信,石川県,白山市,63,3050,1985,9,未上場,BtoB,IT,システム開発,製造・技術人材派遣,通信回線,,,,,,,,,,,,,,,,,,
双峰通信工業株式会社,http://www.soho.co.jp,樋口正仁,新潟県,新潟市東区,60,2000,1968,6,未上場,BtoB,IT,通信設備工事,ITインフラストラクチャー,警備,,,,,,,,,,,,,,,,,,
株式会社ネットシスジャパン,https://www.netsysjapan.co.jp,朴宰徳,新潟県,新潟市中央区,60,5050,2004,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社トーノーセキュリテイ,http://www.tsc-security.co.jp,愛知直人,岐阜県,多治見市,66,1000,1986,4,未上場,BtoB,IT,警備,ITインフラストラクチャー,マンション・ビル管理,,,,,,,,,,,,,,,,,,
OOKABE GLASS株式会社,https://ookabe-glass.co.jp,大壁勝洋,福井県,福井市,60,1000,,,PRO Market,BtoC,IT,樹脂系建材製造,Webアプリ・サービス運営,eコマース,,,,,,,,,,,,,,,,,,
株式会社エス・ディー・シー,http://skaiweb.jp,寒河江拓史,静岡県,静岡市駿河区,58,2000,1982,4,未上場,BtoB,IT,ITインフラストラクチャー,システム開発,,,,,,,,,,,,,,,,,,,
富士紙管株式会社,http://www.fujishikan.co.jp,赤澤英郎,静岡県,富士市,58,1524,1956,5,未上場,BtoB,IT,紙・パルプ製造,,,,,,,,,,,,,,,,,,,,
マーズコンピュータ株式会社,https://www.mars-computer.co.jp,杉山房雄,静岡県,富士市,57,8000,1991,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ラージヒルソリューションズ,http://www.largehill-sol.co.jp,百瀬寿祐,長野県,塩尻市,57,1000,1977,4,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社サンロフト,https://www.sunloft.co.jp,松田敏孝,静岡県,焼津市,62,8900,1968,7,未上場,BtoB,IT,情報セキュリティ,Web制作,,,,,,,,,,,,,,,,,,,
株式会社タック,http://tac.jp,田中靖夫,山梨県,甲府市,56,-,1984,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社こうそく,http://k-kousoku.jp,塩見健太郎,長野県,長野市,56,2000,1970,3,未上場,BtoB,IT,土木コンサル,システム開発,,,,,,,,,,,,,,,,,,,
平野電業株式会社,http://hirano-ele.co.jp,平野誉士,富山県,富山市,56,2040,1974,9,未上場,BtoB,IT,通信設備工事,ITインフラストラクチャー,産業用電気設備工事,,,,,,,,,,,,,,,,,,
北日本カコー株式会社,http://www.ishino-group.com,石野晴紀,石川県,金沢市,56,2000,1971,2,未上場,BtoB,IT,食品機械,システム開発,機械修理,,,,,,,,,,,,,,,,,,
株式会社アスタース,http://www.asters.co.jp,前坂英男,石川県,野々市市,56,300,2014,5,未上場,BtoB,IT,Web制作,ITインフラストラクチャー,Webマーケコンサル,,,,,,,,,,,,,,,,,,
株式会社ドリーム,http://www.keibi.biz,今釜伸也,静岡県,,54,1500,1998,7,未上場,BtoB,IT,警備,システム開発,,,,,,,,,,,,,,,,,,,
株式会社シアンス,https://www.siance.co.jp,野口一則,新潟県,新潟市中央区,62,3600,1989,7,未上場,BtoB,IT,インターネット広告代理店,,,,,,,,,,,,,,,,,,,,
株式会社ネットショップ支援室,https://netshop-pro.jp,山本皓一朗,福井県,福井市,59,2000,2013,11,未上場,BtoB,IT,システム開発,インターネット広告代理店,,,,,,,,,,,,,,,,,,,
株式会社ソフトバンク金沢,http://sbkanazawa.co.jp,-,石川県,白山市,55,3000,1986,5,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ユニ・テクノロジー,http://www.utinc.co.jp,宮野敬一,山梨県,富士吉田市,62,2000,1986,5,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ドリーム,http://www.keibi.biz,今釜伸也,静岡県,,54,1500,1998,7,未上場,BtoB,IT,警備,システム開発,,,,,,,,,,,,,,,,,,,
株式会社カワイビジネスソフトウエア,http://www.kbs.co.jp,井本敦,静岡県,,68,9000,1985,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社シイ・アイ・エス,http://company.cis1212.co.jp,橋本淳一,富山県,富山市,54,1000,1988,12,未上場,BtoC,IT,Webアプリ・サービス運営,雑誌出版,,,,,,,,,,,,,,,,,,,
インターフェイス株式会社,https://itf.co.jp,平林弘道,長野県,諏訪市,52,1000,1984,1,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
リス株式会社,http://www.risu.co.jp,大松栄太,岐阜県,岐阜市,52,10000,1986,1,未上場,BtoC,IT,雑貨販売,Webアプリ・サービス運営,eコマース,,,,,,,,,,,,,,,,,,
株式会社メディック,http://www.medc-medc.com,松浦三枝子,新潟県,新潟市東区,52,9320,1982,12,未上場,BtoB,IT,Web制作,イベント,紙媒体印刷,,,,,,,,,,,,,,,,,,
システムリサーチ株式会社,http://www.srn.co.jp,佐藤久美子,新潟県,新潟市中央区,53,2500,1985,10,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ピーエーシー,http://www.pacweb.co.jp,柴山貴伸,静岡県,静岡市葵区,51,2500,1974,12,未上場,BtoB,IT,販促コンサル,Webアプリ・サービス運営,CM制作・映像制作,,,,,,,,,,,,,,,,,,
ジビル調査設計株式会社,http://www.zivil.co.jp,毛利茂則,福井県,福井市,51,2200,1970,2,未上場,BtoB,IT,土木コンサル,,,,,,,,,,,,,,,,,,,,
株式会社クリップス,https://www.clips.co.jp,阿部広則,新潟県,新潟市中央区,50,1000,1991,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社くみあい電算センター,http://www.ja-densan.jp,津田之彦,福井県,福井市,50,2520,1974,4,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社相生電子,http://aioi-net.co.jp,城田裕之,長野県,木島平村,51,2000,1983,6,未上場,BtoB,IT,医療機器,産業用電気設備工事,空調設備工事,,,,,,,,,,,,,,,,,,
株式会社立業社,http://www.rgsg.jp,山本正純,富山県,富山市,49,3300,1953,3,未上場,BtoB,IT,事務処理代行,機械修理,総合系eコマース,,,,,,,,,,,,,,,,,,
株式会社イオ,http://www.system-io.co.jp,窪田力,山梨県,笛吹市,51,3000,1995,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
オーエムネットワーク株式会社,http://www.omnetwork.co.jp,大野勝,新潟県,新潟市中央区,49,3600,2002,6,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社第一システムプロダクト,http://disp.co.jp,山本直哉,静岡県,静岡市駿河区,49,1000,1983,12,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
ソフメイト株式会社,http://www.sofmate.co.jp,竹森勝俊,長野県,松本市,35,2000,1987,4,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
タイムカプセル株式会社,https://timecapsuleinc.org,相澤謙一郎,岐阜県,岐阜市,54,1530,2013,5,未上場,BtoC,IT,システム開発,,,,,,,,,,,,,,,,,,,,
東陽システムサービス株式会社,http://www.toyosystemsvc.co.jp,岡昭二,岐阜県,岐南町,48,1000,1981,5,未上場,"BtoC,BtoB",IT,システム開発,eコマース,eコマース,,,,,,,,,,,,,,,,,,
株式会社アバンセシステム,https://www.avancesys.co.jp,村山邦彦,静岡県,,43,7920,1999,2,未上場,BtoB,IT,システム開発,Webアプリ・サービス運営,ソフトウェア商社,,,,,,,,,,,,,,,,,,
株式会社FRONTIER,http://www.boomerang-online.jp,小野島剛,長野県,長野市,49,-,,,未上場,BtoC,IT,メンズアパレル,総合系eコマース,レディースアパレル販売,,,,,,,,,,,,,,,,,,
株式会社リーピー,https://leapy.jp,川口聡,岐阜県,岐阜市,49,1000,2013,10,未上場,BtoB,IT,Web制作,システム開発,,,,,,,,,,,,,,,,,,,
株式会社サイビス,http://cibis.co.jp,野田豊,長野県,松本市,47,5500,1995,8,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社イー・アイ・エル,https://www.i-emori.co.jp,山本昇,福井県,福井市,47,5000,2012,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社旭ワーク,http://www.asahiwork.com,冨坂善博,福井県,福井市,47,2500,1994,2,未上場,"BtoC,BtoB",IT,製造・技術人材派遣,システム開発,事務・作業員派遣,,,,,,,,,,,,,,,,,,
インネット株式会社,http://www.innet-kk.co.jp,五島靖,新潟県,新潟市東区,48,8000,1987,3,未上場,BtoB,IT,システム開発,ソフトウェア商社,インターネット広告代理店,,,,,,,,,,,,,,,,,,
株式会社みすず綜合コンサルタント,https://e-misuzu.com,増沢延男,長野県,上田市,50,1000,1974,1,未上場,BtoB,IT,土木コンサル,,,,,,,,,,,,,,,,,,,,
株式会社山梨ニューメディアセンター,https://www.y-nmc.jp,奈良田伸司,山梨県,甲府市,46,1000,2005,4,未上場,BtoB,IT,ITインフラストラクチャー,デザイン,システム開発,,,,,,,,,,,,,,,,,,
株式会社ソフトウェアプロダクツ,https://www.spc-si.co.jp,加野和裕,静岡県,,46,5225,1967,7,未上場,BtoB,IT,システム開発,製造・技術人材派遣,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,
マイクロテクノ株式会社,https://www.microjpn.com,稲垣晴雄,静岡県,清水町,46,1000,1982,11,未上場,BtoB,IT,製造・技術人材派遣,システム開発,,,,,,,,,,,,,,,,,,,
株式会社ブレーン・カンパニー,http://www.brain-company.co.jp,唐木芳典,長野県,南箕輪村,49,7490,1999,8,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社エスエフシー新潟,http://www.sfc-niigata.co.jp,苅部宣輔,新潟県,新潟市中央区,46,8000,1979,9,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
炭平コンピューターシステム株式会社,http://www.scsc.co.jp,神津富治男,長野県,長野市,44,8000,1989,9,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社アスキュード,https://www.asqd.jp,上野山勝人,静岡県,伊豆市,45,700,1990,12,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アイサス,http://www.i-sus.com,百成公鋭,石川県,金沢市,44,5100,2005,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社コンピュータ・ワークス,http://www.computer-works.co.jp,玉野隆,新潟県,新潟市中央区,45,1000,1996,6,未上場,BtoB,IT,システム開発,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
株式会社ユニドコーポレーション,http://unido.co.jp,山田香織,岐阜県,岐阜市,45,1000,1991,10,未上場,BtoB,IT,システム開発,電子部品,,,,,,,,,,,,,,,,,,,
株式会社ジェイ・エス・エス,https://www.jss-net.com,長井基樹,新潟県,新潟市中央区,46,3650,1986,6,未上場,BtoB,IT,Webアプリ・サービス運営,Web制作,システム開発,,,,,,,,,,,,,,,,,,
株式会社マルトウコンパック,https://www.mc-net.co.jp,畑中明人,岐阜県,岐阜市,44,2600,1981,11,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社エフワン,http://www.f1-net.co.jp,安田隆夫,岐阜県,岐阜市,44,3000,1982,12,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アルファプロジェクト,https://www.apnet.co.jp,岡本典久,静岡県,,44,2350,1986,9,未上場,BtoB,IT,システム開発,ソフトウェア商社,eコマース,,,,,,,,,,,,,,,,,,
エルメッド株式会社,http://www.emec.co.jp,柘植昭人,富山県,富山市,43,10000,1996,4,未上場,BtoB,IT,製薬,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社エム・アイ・エス,https://www.mis.co.jp,浦野國弘,石川県,金沢市,42,4475,1986,4,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
リネオソリューションズ株式会社,http://www.lineo.co.jp,小林明,長野県,塩尻市,45,8830,1984,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社プライムネット,http://primenet-group.com,海津雄二,新潟県,新潟市中央区,42,3500,2002,5,未上場,BtoB,IT,クラウド系・Fintech,Web制作,,,,,,,,,,,,,,,,,,,
株式会社ジュビロ,https://www.jubilo-iwata.co.jp,木村稔,静岡県,磐田市,41,60000,1992,8,未上場,"BtoC,BtoB",IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社A Inc.,https://www.a-incorp.com,占部哲之,福井県,鯖江市,42,3661,2013,7,未上場,BtoB,IT,デジタル系コンテンツ,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社ロジック,https://logic-soft.jp,可知匡彦,静岡県,,41,1000,1989,7,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社エヌエスアイ,http://www.net-nsi.co.jp,横尾秀樹,新潟県,上越市,42,2800,1981,5,未上場,BtoB,IT,産業用ロボット,ITインフラストラクチャー,システム開発,,,,,,,,,,,,,,,,,,
株式会社ジュビロ,https://www.jubilo-iwata.co.jp,木村稔,静岡県,磐田市,41,60000,1992,8,未上場,"BtoC,BtoB",IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社ブルーオーシャンシステム,http://www.bosys.co.jp,寺岡正人,静岡県,静岡市葵区,41,4200,2010,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ブルーオーシャンシステム,http://www.bosys.co.jp,寺岡正人,静岡県,静岡市葵区,41,4200,2010,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社甲府情報システム,http://www.kofujoho.co.jp,宮川淳也,山梨県,中央市,41,1200,1966,8,未上場,BtoB,IT,システム開発,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
