会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
株式会社仙台リビング新聞社,https://mrs.living.jp,滑川要,宮城県,仙台市青葉区,25,5000,1983,2,未上場,"BtoB,BtoC",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社プレスアート,https://www.pressart.co.jp,今野勝彦,宮城県,仙台市若林区,28,7000,1972,5,未上場,"BtoB,BtoC",マスコミ,雑誌出版,Web制作,CM制作・映像制作,,,,,,,,,,,,,,,,,,
株式会社金港堂,http://www.books-kinkodo.co.jp,藤原直,宮城県,仙台市青葉区,25,-,1910,1,未上場,BtoC,マスコミ,書籍出版,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社広告新聞,https://corp.koukokushinbun.co.jp,清水淳一朗,群馬県,前橋市,25,4000,1985,5,未上場,BtoB,マスコミ,雑誌出版,広告代理店,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,
株式会社金港堂,http://www.books-kinkodo.co.jp,藤原直,宮城県,仙台市青葉区,25,-,1910,1,未上場,BtoC,マスコミ,書籍出版,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社プライド・トゥ,http://www.pride2.co.jp,延沢勇,山形県,山形市,24,1000,1992,1,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社ユーネット,https://www.u-net1993.com,小池宏,埼玉県,さいたま市浦和区,23,1300,1993,8,未上場,BtoB,マスコミ,テレビ番組,CM制作・映像制作,,,,,,,,,,,,,,,,,,,
株式会社PULS,https://www.jtbcorp.jp,宇野尊夫,埼玉県,新座市,23,1000,1975,4,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社さくら印刷,https://www.sakura-insatsu.co.jp,鎌田俊郎,千葉県,茂原市,23,-,1962,12,未上場,"BtoB,BtoC",マスコミ,紙媒体印刷,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,
株式会社さんけい,http://www.sankei21.co.jp,梅村道雄,北海道,札幌市西区,23,3000,1958,4,未上場,BtoB,マスコミ,紙媒体印刷,雑誌出版,デザイン,,,,,,,,,,,,,,,,,,
株式会社エフエム青森,http://www.afb.co.jp,櫻田昌孝,青森県,青森市,22,40000,1986,7,未上場,"BtoC,BtoB",マスコミ,放送局,ラジオ制作,,,,,,,,,,,,,,,,,,,
有限会社博報社,http://hakuhousya.com,砂長秀和,茨城県,常総市,22,500,1923,10,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
有限会社サウンドクリエイト,http://www.soundcreate.com,久保田幸造,青森県,八戸市,23,500,,,未上場,BtoB,マスコミ,イベント,テレビ番組,レンタルスペース,,,,,,,,,,,,,,,,,,
株式会社nice,http://www.nice-sapporo.jp,巣内佳幸,北海道,札幌市中央区,22,-,2008,3,未上場,BtoB,マスコミ,テレビ番組,機械レンタル,レンタルスペース,,,,,,,,,,,,,,,,,,
有限会社ACネットワーク,http://www.ac-network.co.jp,中村克彦,埼玉県,さいたま市見沼区,21,300,2002,11,未上場,BtoC,マスコミ,新聞,廃棄物収集,,,,,,,,,,,,,,,,,,,
株式会社ぶらんとマガジン社,http://www.burant.co.jp,大鹿寛,北海道,札幌市中央区,21,3500,2008,12,未上場,"BtoC,BtoB",マスコミ,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,,
合資会社伊吉書院,https://www.ikichi.co.jp,伊藤篤,青森県,八戸市,21,-,1948,9,未上場,BtoC,マスコミ,書籍出版,書籍出版,,,,,,,,,,,,,,,,,,,
日立高速印刷株式会社,http://www.hkp.co.jp,川上光彦,茨城県,日立市,20,-,1957,1,未上場,"BtoB,BtoC",マスコミ,紙媒体印刷,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社石巻日日新聞社,https://hibishinbun.com,近江弘一,宮城県,石巻市,23,2100,1913,2,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
成田ケーブルテレビ株式会社,http://www.nctv.co.jp,市原徹也,千葉県,成田市,20,30000,1987,4,未上場,BtoC,マスコミ,テレビ番組,携帯・通信回線販売代理店,携帯・通信回線販売代理店,,,,,,,,,,,,,,,,,,
株式会社STVラジオ,https://www.stv.jp,大西賢英,北海道,札幌市中央区,21,40000,2005,10,未上場,"BtoB,BtoC",マスコミ,ラジオ制作,,,,,,,,,,,,,,,,,,,,
株式会社インフォルム,https://www.informe.co.jp,塩原哲司,埼玉県,川口市,20,2975,1991,1,未上場,BtoB,マスコミ,書籍出版,書籍出版,デザイン,,,,,,,,,,,,,,,,,,
株式会社コーエィ・エージェンシー,https://www.koei-agency.com,齊藤隆,群馬県,高崎市,20,-,1968,7,未上場,BtoB,マスコミ,紙媒体印刷,書籍出版,Web制作,,,,,,,,,,,,,,,,,,
株式会社エフエム岩手,http://www.fmii.co.jp,山信田寧,岩手県,盛岡市,20,9000,1984,9,未上場,BtoC,マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
株式会社エフエム福島,https://www.fmf.co.jp,稲田一郎,福島県,郡山市,20,10000,1995,3,未上場,"BtoB,BtoC",マスコミ,ラジオ制作,,,,,,,,,,,,,,,,,,,,
株式会社札促社,https://replan.co.jp,三木奎吾,北海道,札幌市西区,20,3000,1982,1,未上場,BtoB,マスコミ,書籍出版,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社サカタ,http://www.sakata-net.com,-,栃木県,宇都宮市,20,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社ティーエーピー,http://tap2016.com,森川正美,埼玉県,さいたま市浦和区,20,1500,,,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社空知新聞社,http://www.websorachi.com,関野則嗣,北海道,滝川市,19,1000,1979,9,未上場,"BtoB,BtoC",マスコミ,新聞,雑誌出版,,,,,,,,,,,,,,,,,,,
株式会社BACKBONEWORKS,http://www.backboneworks.com,飯島貴志,福島県,,20,-,2007,6,未上場,"BtoC,BtoB",マスコミ,デザイン,書籍出版,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社コミュニティ新聞社,https://www.komi-shin.com,齋藤仁,山形県,酒田市,19,2600,1981,12,未上場,"BtoC,BtoB",マスコミ,新聞,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社メディアコム,http://chanto.biz,羽生有三,北海道,千歳市,20,1500,2006,5,未上場,"BtoB,BtoC",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社明光企画,https://www.meiko-kikaku.co.jp,高橋亙,千葉県,市川市,20,2400,1973,4,未上場,"BtoC,BtoB",マスコミ,雑誌出版,Webアプリ・サービス運営,経営コンサル,,,,,,,,,,,,,,,,,,
奥田管理株式会社,https://okudakanri.com,奥田宗一郎,北海道,浦河町,19,3000,1958,12,未上場,"BtoB,BtoC",マスコミ,ガソリンスタンド,新聞,廃棄物収集,,,,,,,,,,,,,,,,,,
株式会社瀬谷新聞店,http://www.seyashinbun.com,瀬谷一世,栃木県,鹿沼市,18,-,2007,4,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社トップシーン札幌,http://www.topscene-s.co.jp,篠原亨,北海道,札幌市中央区,24,3000,2006,7,未上場,BtoB,マスコミ,テレビ番組,イベント,CM制作・映像制作,,,,,,,,,,,,,,,,,,
株式会社エフエム秋田,http://www.fm-akita.co.jp,佐藤誠一,秋田県,秋田市,18,10000,1984,7,未上場,"BtoC,BtoB",マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
株式会社ローカルクリエーションズ,http://www.jiyuichiba.com,柳浦悟,埼玉県,さいたま市北区,18,500,1994,1,未上場,"BtoB,BtoC",マスコミ,新聞,イベント,,,,,,,,,,,,,,,,,,,
有限会社シグナル,http://www.signal-net.co.jp,須田守,北海道,札幌市東区,17,1000,1971,4,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社エフエム栃木,https://www.berry.co.jp,関根房三,栃木県,宇都宮市,26,80000,1993,4,未上場,BtoC,マスコミ,ラジオ制作,,,,,,,,,,,,,,,,,,,,
株式会社リージョナルマーケティング,https://regionalmarketing.co.jp,富山浩樹,北海道,札幌市東区,19,10000,2013,8,未上場,"BtoB,BtoC",マスコミ,クレジット・決済代行,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,
エンドー商事株式会社,http://www.endosyoji.com,森本政美,埼玉県,戸田市,17,1000,2002,8,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社読売蔵王,https://www.yomiuri-zao.com,鐘下勝彦,山形県,寒河江市,17,1100,1991,3,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社いわき民報社,https://iwaki-minpo.co.jp,鈴木淳,福島県,いわき市,16,1000,2022,11,,-,マスコミ,,,,,,,,,,,,,,,,,,,,,
株式会社シークエンス,https://seaquence.jp,杉本一貴,宮城県,仙台市青葉区,16,-,2003,12,未上場,BtoB,マスコミ,テレビ番組,広告代理店,マルチメディア・楽器,,,,,,,,,,,,,,,,,,
株式会社毎日札幌センター,https://www.mainichi.co.jp,-,北海道,札幌市中央区,16,-,1978,4,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社名寄新聞社,http://www.nayoro-np.com,村上淳哉,北海道,名寄市,15,-,1954,1,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社毎日札幌センター,https://www.mainichi.co.jp,-,北海道,札幌市中央区,16,-,1978,4,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社総合広告社,http://www.adsougou.co.jp,藤田一典,岩手県,盛岡市,15,1000,1990,6,未上場,BtoB,マスコミ,広告代理店,雑誌出版,Web制作,,,,,,,,,,,,,,,,,,
株式会社エビス薬局,http://www.pharmacy-ebisu.com,野口雅之,千葉県,木更津市,19,1000,1997,10,未上場,"BtoB,BtoC",マスコミ,調剤薬局,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,
ジーイーエム株式会社,https://www.gemnavi.jp,川岸勝,埼玉県,熊谷市,15,1000,2007,8,未上場,"BtoC,BtoB",マスコミ,雑誌出版,Web制作,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,
株式会社サイバーメディア,http://cyber-m.info,-,群馬県,前橋市,12,1000,2013,7,未上場,BtoB,マスコミ,雑誌出版,国内旅行,Web制作,,,,,,,,,,,,,,,,,,
株式会社北海道毎日サービス,http://www.maiserv.com,吉野理佳,北海道,札幌市中央区,27,1000,1974,12,未上場,"BtoB,BtoC",マスコミ,新聞,雑誌出版,マンション・ビル管理,,,,,,,,,,,,,,,,,,
株式会社水産新聞社,http://suisan.jp,永原巻鋭,北海道,札幌市中央区,16,1110,1999,2,未上場,"BtoC,BtoB",マスコミ,新聞,書籍出版,紙媒体印刷,,,,,,,,,,,,,,,,,,
株式会社福島リビング新聞社,http://www.f-living.co.jp,手塚健,福島県,福島市,15,5000,1984,6,未上場,"BtoB,BtoC",マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社ピーアイピー,http://pip-net.co.jp,植竹知子,埼玉県,熊谷市,15,1000,2005,1,未上場,BtoB,マスコミ,書籍出版,イベント,紙媒体印刷,,,,,,,,,,,,,,,,,,
株式会社ノースムーン,http://northmoon.co.jp,清野儒仁,北海道,札幌市中央区,15,2000,2005,1,未上場,"BtoB,BtoC",マスコミ,雑誌出版,デザイン,Web制作,,,,,,,,,,,,,,,,,,
株式会社エフエム山形,http://www.rfm.co.jp,桑嶋誠一,山形県,山形市,15,8000,1988,9,未上場,BtoB,マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
株式会社志学書店,http://www.shigakushoten.co.jp,安川義紀,千葉県,千葉市中央区,15,1000,1959,1,未上場,BtoC,マスコミ,書籍出版,書籍出版,eコマース,,,,,,,,,,,,,,,,,,
株式会社一関ケーブルネットワーク,http://www.icn-net.ne.jp,山岸学,岩手県,一関市,16,30000,1979,4,未上場,"BtoB,BtoC",マスコミ,放送局,通信回線,,,,,,,,,,,,,,,,,,,
株式会社コーワ,https://www.asa-kowa.com,広地進,埼玉県,春日部市,14,3300,1971,6,未上場,BtoC,マスコミ,乳製品宅配,乳製品宅配,,,,,,,,,,,,,,,,,,,
有限会社松岡新聞舗,http://matsuoka-nps.com,松岡治,宮城県,岩沼市,12,-,1940,1,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社日報高橋,https://www.nippo-mizusawa.com,赤田美保,岩手県,奥州市,14,1000,1989,1,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社コールツプロダクション札幌,http://www.quartzpro-s.co.jp,藤本茂樹,北海道,札幌市中央区,15,-,2005,1,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
有限会社ちばマガジン,https://gurutto-chiba.amebaownd.com,三富啓善,千葉県,木更津市,14,300,2000,5,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
岩手日日販売株式会社,https://www.iwanichi.co.jp,-,岩手県,一関市,14,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社秋田建設工業新聞社,http://www.akks.co.jp,荒川清春,秋田県,秋田市,14,-,,,未上場,BtoB,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
有限会社山形新聞北部専売所,https://yamagata-np.jp,伊藤広路,山形県,山形市,14,-,,,未上場,"BtoB,BtoC",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社さくらい,http://www.sakurai-shinbun.co.jp,-,宮城県,東松島市,13,1000,1953,12,未上場,"BtoC,BtoB",マスコミ,新聞,紙媒体印刷,,,,,,,,,,,,,,,,,,,
株式会社プランニング・オフィス社,http://www.p-office.co.jp,寒河江庸介,宮城県,仙台市青葉区,14,1000,1986,6,未上場,BtoB,マスコミ,雑誌出版,販促コンサル,,,,,,,,,,,,,,,,,,,
有限会社藤原新聞店,http://fujiwara-shinbun.sakura.ne.jp,藤原広幸,福島県,南相馬市,13,-,1964,6,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
有限会社山形新聞鶴南専売所,https://itp.ne.jp,-,山形県,鶴岡市,13,-,,,未上場,BtoC,マスコミ,新聞,廃棄物収集,,,,,,,,,,,,,,,,,,,
三慶印刷株式会社,http://www.sankei-pr.jp,清原英義,宮城県,仙台市若林区,13,3800,1960,6,未上場,"BtoC,BtoB",マスコミ,紙媒体印刷,書籍出版,,,,,,,,,,,,,,,,,,,
有限会社北海道新聞厚地販売所,http://www.doshin-atsuchi.jp,厚地定明,北海道,札幌市東区,13,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社建通新聞社,http://www.kentsu.co.jp,高橋優紀,青森県,青森市,13,10000,1953,10,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社マエコム,http://www.maecom.co.jp,前田賢一,群馬県,前橋市,13,1000,1996,12,未上場,"BtoB,BtoC",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社栃木プロジェクトプロ,http://www.tochipro.com,高根沢大地,栃木県,那須塩原市,13,1000,1988,9,未上場,BtoB,マスコミ,テレビ番組,ラジオ制作,イベント,,,,,,,,,,,,,,,,,,
有限会社サンタナ,http://suntana.jp,田中光弘,北海道,札幌市中央区,13,300,2001,10,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
朝日新聞サービスアンカー橋本新聞販売株式会社,http://hashimoto-land.com,-,群馬県,高崎市,12,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社BLC,http://business-line-connection.com,成田圭佑,北海道,恵庭市,12,-,2016,1,未上場,BtoB,マスコミ,雑誌出版,Web制作,デザイン,,,,,,,,,,,,,,,,,,
NDKアールアンドイー株式会社,http://www.ndk-g.net,-,千葉県,柏市,12,1000,2000,4,未上場,"BtoC,BtoB",マスコミ,企業研修,書籍出版,,,,,,,,,,,,,,,,,,,
有限会社参廣堂,http://3kodo.net,廣田弘,北海道,札幌市北区,12,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社関商事,http://sekisia.net,関一則,埼玉県,草加市,12,1000,1971,5,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
小松総合印刷株式会社,http://www.komatsu-gp.sakura.ne.jp,-,岩手県,盛岡市,12,-,1963,10,未上場,"BtoC,BtoB",マスコミ,紙媒体印刷,書籍出版,,,,,,,,,,,,,,,,,,,
有限会社河北新報角田専売所,http://www.meguro-super7.com,目黒博之,宮城県,角田市,12,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社西埼玉ぱど,http://www.ns-pado.co.jp,田形幸満,埼玉県,所沢市,12,2000,2001,4,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
有限会社参廣堂,http://3kodo.net,廣田弘,北海道,札幌市北区,12,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社関商事,http://sekisia.net,関一則,埼玉県,草加市,12,1000,1971,5,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社WINNERS,https://winners.jp,高橋明宏,千葉県,松戸市,12,1000,2010,8,未上場,"BtoC,BtoB",マスコミ,Webアプリ・サービス運営,書籍出版,広告代理店,,,,,,,,,,,,,,,,,,
小松総合印刷株式会社,http://www.komatsu-gp.sakura.ne.jp,-,岩手県,盛岡市,12,-,1963,10,未上場,"BtoC,BtoB",マスコミ,紙媒体印刷,書籍出版,,,,,,,,,,,,,,,,,,,
遊佐新聞販売株式会社,http://yusa-shinbun.jp,遊佐高大,北海道,札幌市中央区,12,1000,1947,1,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
宮城ケーブルテレビ株式会社,http://web.c-marinet.ne.jp,稲井謙一,宮城県,塩竈市,12,30000,1990,2,未上場,BtoC,マスコミ,放送局,通信設備工事,通信回線,,,,,,,,,,,,,,,,,,
朝日新聞サービスアンカー橋本新聞販売株式会社,http://hashimoto-land.com,-,群馬県,高崎市,12,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
NDKアールアンドイー株式会社,http://www.ndk-g.net,-,千葉県,柏市,12,1000,2000,4,未上場,"BtoC,BtoB",マスコミ,企業研修,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社メディア・ネットワーク,http://www.media-network.co.jp,-,福島県,福島市,11,-,1989,1,未上場,BtoB,マスコミ,雑誌出版,紙媒体印刷,広告代理店,,,,,,,,,,,,,,,,,,
株式会社アウル・ビジョン,http://www.owl-v.com,小芝徳康,北海道,函館市,11,1500,1991,7,未上場,BtoB,マスコミ,CM制作・映像制作,テレビ番組,,,,,,,,,,,,,,,,,,,
株式会社足利新聞販売,http://www.ashikagashinbunhanbai.co.jp,-,栃木県,足利市,11,-,,,未上場,"BtoB,BtoC",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
有限会社グッドワンサービス,http://9101.jp,岡良一,千葉県,千葉市稲毛区,11,300,1994,6,未上場,"BtoB,BtoC",マスコミ,新聞,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社エフエムおびひろ,https://jaga.fm,伊東肇,北海道,帯広市,11,8000,1994,5,未上場,"BtoC,BtoB",マスコミ,放送局,ラジオ制作,,,,,,,,,,,,,,,,,,,
医学図書出版株式会社,http://www.igakutosho.co.jp,鈴木文治,埼玉県,戸田市,11,1000,1971,2,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
有限会社道新鈴木販売所,https://do-shin-suzuki.com,鈴木柔剛,北海道,岩見沢市,11,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社真岡新聞社,http://www.mokashinbun.jp,加納隆,栃木県,真岡市,11,-,1983,5,未上場,"BtoB,BtoC",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
トーフナ映像株式会社,http://www.tfvc.jp,横山一隆,千葉県,千葉市花見川区,11,1500,1981,3,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
気仙沼ケーブルネットワーク株式会社,http://www.k-macs.ne.jp,濱田智,宮城県,気仙沼市,11,10000,1982,6,未上場,"BtoB,BtoC",マスコミ,放送局,テレビ番組,通信回線,,,,,,,,,,,,,,,,,,
株式会社Mot.Comもとみや,http://www.m-mot.com,佐々木嘉宏,福島県,本宮市,11,1000,2002,10,未上場,BtoC,マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
有限会社栄冠社,http://www.eikan.jp,諏訪君雄,岩手県,盛岡市,11,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社日本商工振興会,http://www.sho-ko.co.jp,伊藤小一,北海道,札幌市中央区,11,4050,1968,7,未上場,"BtoC,BtoB",マスコミ,書籍出版,企業研修,,,,,,,,,,,,,,,,,,,
株式会社どうしん厚別販売センター,http://www.a-doshin.co.jp,熊清人,北海道,札幌市厚別区,11,1000,1979,6,未上場,BtoC,マスコミ,新聞,イベント,保険代理店,,,,,,,,,,,,,,,,,,
株式会社吉田企画,http://www.yoshidakikaku.com,吉田義之,福島県,郡山市,11,1000,1991,3,未上場,BtoB,マスコミ,広告代理店,書籍出版,デザイン,,,,,,,,,,,,,,,,,,
有限会社林商会,http://www.yomicomi.com,藤倉好徳,埼玉県,春日部市,10,-,,,未上場,"BtoC,BtoB",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社道新なかた,http://d-nakata.co.jp,中田光彦,北海道,旭川市,11,-,,,未上場,"BtoB,BtoC",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社いちはらケーブルテレビ,http://www.icntv.ne.jp,長谷川達也,千葉県,市原市,10,40000,1989,6,未上場,"BtoC,BtoB",マスコミ,放送局,通信設備工事,携帯・通信回線販売代理店,,,,,,,,,,,,,,,,,,
株式会社さとう道新販売サービスセンター,http://www.sato-sc.com,佐藤達也,北海道,恵庭市,10,1000,1986,11,未上場,BtoC,マスコミ,新聞,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社読売茨城タウンニュース社,http://www.yomiuri-town.co.jp,-,茨城県,水戸市,10,1000,1992,8,未上場,"BtoC,BtoB",マスコミ,書籍出版,雑誌出版,広告代理店,,,,,,,,,,,,,,,,,,
